pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,particle_type,event_id,et,theta,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision,energy,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03,rp_x,rp_y,rp_z,calo_energy,chi2,ndof
23.6734,0.0759096,-2.11825,-1.0,,,,,,,tau,Event_272823854,,,3.94978,18.4228,11.0477,0.72834,2.24288,1.45295,0.0,5.90739,,-0.958037,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.50063,-2.6134,2.39282,1.0,,,,,,,tau,Event_272823854,,,0.0,0.0,1.93553,0.40022,6.84573,5.84576,0.999965,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.87797,0.956092,-0.656126,-1.0,,,,,,,tau,Event_272823854,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.52117,0.588497,-1.47428,-1.0,,,,,,,tau,Event_272823854,,,1.61953,0.0,0.0,1.0,0.0,0.0,0.0,1.43773,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.72022,-0.627533,2.32607,1.0,,,,,,,tau,Event_272823854,,,2.28039,3.87542,3.09173,0.515978,1.91071,0.90825,0.90825,1.38198,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8256,-0.424985,-2.51761,-1.0,,,,,,,tau,Event_272823854,,,2.49034,5.91416,2.77434,0.491742,2.1345,0.528621,0.42628,2.06514,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.14271,-4.13142,0.632751,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.00378,-0.00880071,-0.747759,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.61649,-3.59326,2.05541,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.05959,-3.3919,-0.452653,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.87366,3.02211,2.11409,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.91948,2.90448,-1.03275,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.15831,2.05668,2.8847,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.79729,0.421289,-2.79088,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.67094,3.12446,0.155544,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.38193,-3.6145,1.28195,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.36694,4.3388,1.14175,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.27677,1.49245,-3.11906,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.26509,3.53004,-2.27229,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.43725,2.49522,2.27196,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.29477,-2.71806,-2.89187,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0795,-0.925449,-0.768085,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.53807,-3.98092,-2.19551,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.99313,4.54384,2.20261,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.6865,3.66084,2.79055,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.78709,2.87477,1.47129,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.94014,-4.34028,-2.66796,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.99404,4.28575,-2.67984,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.17171,4.27525,-0.451431,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.79615,1.51134,-1.63295,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.66879,3.59124,-1.31526,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4035,-3.80906,2.86489,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.44224,3.98141,0.483158,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.52369,-4.59078,-0.43273,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.61228,2.74426,-2.71941,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4674,-2.67881,-2.10212,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.45978,-3.02723,0.0359079,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.68181,-2.89254,-1.43994,0.0,,,,,,,tau,Event_272823854,,,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.80872,1.64017,1.83003,-1.0,,,,,,,tau,Event_272823854,,,0.0,0.0,1.06881,0.0,1.71261,0.752624,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.22027,-1.4579,0.57222,1.0,,,,,,,tau,Event_272823854,,,0.0,0.0,0.960351,0.514249,0.944583,0.554984,0.0,1.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.29435,-2.64586,1.77121,1.0,,,,,,,tau,Event_272823854,,,0.0,0.0,1.73272,0.181745,5.70444,2.02523,1.71183,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.33834,-0.0568448,1.75564,1.0,,,,,,,tau,Event_272823854,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.38903,-1.48681,2.34092,-1.0,,,,,,,tau,Event_272823854,,,0.0,0.0,2.12462,0.322781,3.21606,2.57738,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.13066,-0.0285346,0.0551033,-1.0,,,,,,,tau,Event_272823854,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.726386,2.24774,0.787314,1.0,,,,,,,tau,Event_272823854,,,0.0,0.0,0.583912,0.1264,2.15789,1.07717,0.530142,0.312221,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.97272,-1.07592,-2.01012,-1.0,,,,,,,tau,Event_272823854,,,0.0,0.0,1.16756,0.284629,0.883205,0.353475,0.626475,0.351405,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59175,-1.46908,0.856492,-1.0,,,,,,,tau,Event_272823854,,,0.0,0.64616,0.960351,0.340823,0.716896,0.421208,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.87862,-0.719111,1.70574,-1.0,,,,,,,tau,Event_272823854,,,0.0,1.25754,1.82881,0.26153,1.69383,1.0,1.0,0.599874,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.24278,-1.68522,-0.791081,1.0,,,,,,,tau,Event_272823854,,,1.41365,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.15288,0.0531993,-1.52582,1.0,,,,,,,tau,Event_272823854,,,3.8871,6.39468,2.13155,0.724346,2.08642,1.0,1.0,2.94753,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.17502,-1.49178,3.1409,-1.0,0.000736531,0.000704441,0.0946888,-0.428267,0.000295841,-0.903652,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6263,29.0
1.35534,0.414359,-2.84959,1.0,0.000730189,0.000593418,-0.00378563,-0.880953,-0.264814,0.392167,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74759,9.0
1.05169,-1.61612,-2.70244,1.0,0.00073388,0.000591264,-0.00282607,-0.345977,-0.162522,-0.92406,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7009,21.0
0.792638,-1.55455,-2.6291,1.0,0.000686456,0.000681877,0.0183787,-0.35254,-0.198353,-0.914534,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193037,1.0
4.90418,-0.373326,-2.59791,-1.0,0.000747136,0.000592441,0.124344,-0.799447,-0.483227,-0.356898,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3668,20.0
2.29422,-0.440341,-2.39673,1.0,0.000823797,0.000513533,0.124512,-0.66924,-0.617076,-0.413927,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0692,13.0
1.06543,-1.31046,-2.25785,1.0,0.000566959,0.000740078,0.0179926,-0.318917,-0.38874,-0.864392,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6849,19.0
1.60729,-1.34802,-2.14924,-1.0,0.000682537,0.000638298,0.0331204,-0.266075,-0.407497,-0.873585,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9816,11.0
1.78323,-1.77542,-2.0334,1.0,0.000632751,0.000657274,0.0942431,-0.146991,-0.294752,-0.944201,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6146,31.0
3.49791,-1.14295,-1.96696,-1.0,0.00073525,0.000604035,-0.046062,-0.223383,-0.534056,-0.815404,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.15313,17.0
0.908512,-0.297555,-1.88109,1.0,0.000758474,0.000598154,-0.00378291,-0.292307,-0.911588,-0.289073,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3346,7.0
0.74982,-0.248472,-1.83418,1.0,0.000718342,0.000610651,-0.00376454,-0.252514,-0.936458,-0.243481,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8569,11.0
1.61186,-1.54476,-1.81304,-1.0,0.00089292,0.000566864,0.124358,-0.0979082,-0.39623,-0.912916,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0512,31.0
1.27646,0.497014,-1.72908,-1.0,0.000711875,0.000611468,-0.0460727,-0.13998,-0.876938,0.459766,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25967,12.0
0.947177,0.516011,-1.58006,-1.0,0.00073345,0.000604729,0.124383,-0.00815738,-0.880155,0.474616,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3137,15.0
1.61953,0.694492,-1.36681,1.0,0.000665095,0.00059618,-0.00370507,0.161928,-0.782781,0.60086,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.97776,15.0
0.92814,1.48681,-1.43887,-1.0,0.000680929,0.000599548,0.0663953,0.0565909,-0.426456,0.902736,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.194271,3.0
1.41365,-1.40013,-1.19327,-1.0,0.000720424,0.000605004,0.018009,0.17136,-0.432134,-0.885379,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.33436,15.0
1.37946,1.38324,-1.01093,-1.0,0.000758926,0.000625824,0.0335171,0.250592,-0.399817,0.881675,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9949,21.0
0.836997,-1.20178,-0.906373,1.0,0.000830817,0.000686713,0.0335963,0.340037,-0.434155,-0.834197,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202106,3.0
2.24278,-1.68522,-0.791081,1.0,0.000629,0.000510158,0.0175644,0.252043,-0.254924,-0.933535,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.7931,41.0
1.29358,-1.61066,-0.552521,1.0,0.000700862,0.000560597,0.0341083,0.327018,-0.201633,-0.923257,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3918,33.0
1.26471,-1.58027,-0.543382,1.0,0.000776514,0.000684962,0.0337391,0.33818,-0.204273,-0.918644,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0755,35.0
0.976703,-1.61107,-0.536236,-1.0,0.000348936,-1.57631e-05,-0.047108,0.330131,-0.196205,-0.923319,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0959,17.0
1.07153,-1.24068,-0.368277,-1.0,0.000667314,0.000457582,-0.00358337,0.497952,-0.192151,-0.845649,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.949,22.0
0.923055,0.691836,-0.140505,1.0,0.000720537,0.000468901,0.124302,0.792739,-0.112123,0.59916,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0457943,2.0
1.05038,1.44403,-0.14386,1.0,0.000718497,0.000559728,-0.00385889,0.442437,-0.0640918,0.894506,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2903,27.0
4.7625,1.6762,-0.131589,1.0,0.000725135,0.000605129,-0.0037011,0.358389,-0.0474344,0.932366,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6378,49.0
0.895295,-1.51641,-0.0380618,1.0,0.000721304,0.000495326,-0.0035118,0.418517,-0.0159372,-0.908069,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2674,31.0
1.13066,-0.0285346,0.0551033,-1.0,0.000748677,0.000442952,0.124472,0.998076,0.055053,-0.0285269,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2512,20.0
0.898118,-1.09003,0.169373,1.0,0.000727361,0.000621158,0.0332889,0.595482,0.101834,-0.796888,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.62286,18.0
0.893296,0.0980186,0.259162,-1.0,0.000752302,0.000545833,0.0945753,0.96198,0.255045,0.0977059,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0885,16.0
1.22027,-1.4579,0.57222,1.0,0.000753302,0.000579434,0.0945409,0.3712,0.239092,-0.897243,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9743,21.0
0.799085,-0.6287,0.711128,-1.0,0.000661636,0.000682053,-0.0130198,0.629139,0.541997,-0.557157,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.60994,17.0
12.7223,-0.733223,0.831292,-1.0,0.000818346,0.00053296,0.124333,0.526062,0.576708,-0.625033,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6447,5.0
15.4042,-0.794263,0.840509,1.0,0.000748283,0.000597028,0.124394,0.500678,0.559144,-0.660817,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4745,17.0
12.592,-0.730861,0.851964,-1.0,0.000767755,0.000580162,0.124412,0.514788,0.588325,-0.623592,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22532,13.0
1.21499,0.816704,0.905292,1.0,0.000758835,0.000584668,0.0335234,0.456544,0.581612,0.673272,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9906,15.0
1.59175,-1.46908,0.856492,-1.0,0.000730797,0.000606588,0.0336202,0.286355,0.330267,-0.899402,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12715,5.0
0.901293,1.42448,0.93522,1.0,0.000752215,0.000586954,-0.0460035,0.270061,0.36609,0.890531,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.948,27.0
1.08908,1.42071,1.77308,1.0,0.00076564,0.000614882,0.0337894,-0.0917033,0.447148,0.889746,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2434,25.0
1.15678,-0.145064,1.81921,1.0,0.000715138,0.000603818,0.0336157,-0.2433,0.959194,-0.144055,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3097,16.0
1.13462,1.78459,1.79148,-1.0,0.000759716,0.000614251,0.0336936,-0.071475,0.318611,0.945187,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58587,9.0
1.04303,0.202837,1.93094,1.0,0.000656747,0.000573419,0.124312,-0.345282,0.916919,0.2001,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.48743,16.0
1.57666,-2.18511,1.8817,-1.0,0.000605443,0.000563555,0.0948002,-0.067951,0.211472,-0.975019,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7079,3.0
1.51046,-0.385779,2.30164,1.0,0.000735156,0.00060057,0.124268,-0.620731,0.692444,-0.367716,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7871,11.0
3.42222,-0.783908,2.29417,1.0,0.000781099,0.000641198,0.124265,-0.500195,0.566439,-0.654944,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.60469,10.0
0.96763,-0.218312,2.27155,-1.0,0.000765,0.000625968,0.1244,-0.629728,0.746497,-0.214908,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.935,17.0
0.769931,-0.503615,2.31933,-1.0,0.000722292,0.000588428,0.124588,-0.602527,0.648674,-0.464955,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8506,10.0
2.33916,-0.538158,2.39534,1.0,0.000809315,0.000679923,0.124268,-0.639395,0.591194,-0.491593,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6707,9.0
2.39362,0.662692,2.3942,1.0,0.00063938,0.000496364,0.124362,-0.597412,0.553645,0.580152,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4991,16.0
0.776458,-0.581437,2.71024,-1.0,0.000783002,0.000733387,-0.00368453,-0.773864,0.356178,-0.523709,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.48175,15.0
1.29791,-0.0652009,2.84533,-1.0,0.000752615,0.000646874,0.12425,-0.954405,0.291329,-0.0651087,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44439,4.0
1.12019,-0.731284,2.91766,-1.0,0.000745646,0.000696717,-0.00376999,-0.76203,0.173553,-0.62385,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1971,18.0
1.09224,-0.758515,3.05586,1.0,0.000735433,0.000554464,0.124375,-0.765386,0.0657785,-0.640201,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55022,3.0
2.29015,-0.981635,3.00808,-1.0,0.000734416,0.000674582,-0.00403842,-0.651287,0.0874725,-0.753773,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.57849,17.0
1.24104,0.362086,3.07385,1.0,0.000721083,0.000542144,-0.00376639,-0.935695,0.0634877,0.34705,track,Event_272823854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1184,15.0
