pt,eta,phi,particle_type,event_id
1.62892,0.841311,-2.12014,track,652001849
8.83158,-1.29342,-2.141,track,652001849
10.5909,-1.29601,-2.06726,track,652001849
10.6843,-1.35203,-2.07019,track,652001849
0.991463,0.199956,-2.10599,track,652001849
3.56247,-1.35136,-2.00712,track,652001849
1.28119,1.51503,-1.8252,track,652001849
3.02255,0.084062,-1.73066,track,652001849
1.92881,-0.760337,-1.74968,track,652001849
0.980848,1.39985,-1.08941,track,652001849
1.10223,-1.45476,-1.17387,track,652001849
3.55768,-1.66656,-1.13276,track,652001849
0.972364,-1.77523,-0.926953,track,652001849
2.22905,1.2595,-0.868825,track,652001849
0.908576,1.47095,-0.808391,track,652001849
2.16246,-1.30722,-0.870013,track,652001849
1.29374,-0.663687,-0.721718,track,652001849
0.793371,-0.362678,-0.68916,track,652001849
0.930761,1.30394,-0.498373,track,652001849
3.29794,-0.390507,-0.3923,track,652001849
1.91113,-0.723659,-0.213125,track,652001849
0.766173,0.376542,-0.0879925,track,652001849
1.50974,1.392,0.0310049,track,652001849
1.57931,-1.55802,0.175368,track,652001849
1.42256,1.7764,0.337467,track,652001849
1.45759,1.84826,0.357204,track,652001849
3.36795,-2.12345,0.405397,track,652001849
1.12889,1.81548,0.397516,track,652001849
3.31916,-1.99179,0.562888,track,652001849
0.90598,1.05231,0.573797,track,652001849
1.40349,1.13546,0.618542,track,652001849
1.44386,1.71289,0.738112,track,652001849
0.999806,-1.363,0.675778,track,652001849
0.90319,-0.657796,0.694239,track,652001849
2.48074,-0.11985,0.920273,track,652001849
0.862887,0.528844,1.13164,track,652001849
0.921038,0.551692,1.43139,track,652001849
0.982843,1.07964,1.37939,track,652001849
0.998532,-1.73944,1.69581,track,652001849
0.760592,-0.585864,1.61632,track,652001849
0.817821,1.06961,1.67299,track,652001849
1.20474,-0.438181,1.76624,track,652001849
0.806138,0.959509,1.96869,track,652001849
2.72469,1.75682,1.95837,track,652001849
0.991507,1.08486,2.03193,track,652001849
1.52306,-0.432268,2.11581,track,652001849
3.33489,-0.75084,2.21554,track,652001849
2.35817,-1.36864,2.26236,track,652001849
1.60343,0.0013004,2.28765,track,652001849
1.16238,1.80423,2.48234,track,652001849
3.51227,-0.0276044,2.45073,track,652001849
2.49122,-0.645248,2.51822,track,652001849
0.754954,0.629207,2.55526,track,652001849
0.92695,-1.50967,2.61088,track,652001849
4.50873,-1.01886,2.61906,track,652001849
10.2824,-1.10251,2.64727,track,652001849
1.17823,0.854627,2.78721,track,652001849
4.03538,-1.25625,2.76337,track,652001849
4.44635,-1.09833,2.75643,track,652001849
1.36252,-1.58057,2.74393,track,652001849
1.30263,0.160502,2.83963,track,652001849
1.71265,0.167977,2.92387,track,652001849
3.56233,-0.132688,2.97187,track,652001849
2.6639,1.46612,2.98485,track,652001849
0.997732,-0.149742,-3.13315,track,652001849
2.02327,1.07057,3.08593,track,652001849
0.950793,-0.679305,-3.12206,track,652001849
1.31576,1.28817,-3.1299,track,652001849
0.856684,0.647628,3.09336,track,652001849
1.12874,2.08457,-1.62097,track,652001849
3.08963,2.402,-0.247602,track,652001849
3.16522,2.36798,-0.173331,track,652001849
1.49306,2.38643,-0.159459,track,652001849
1.40995,2.34623,1.3124,track,652001849
6.5115,1.94014,2.14206,track,652001849
2.33518,2.07355,2.79992,track,652001849
3.27645,2.23807,2.8464,track,652001849
2.67631,-2.39846,1.38712,track,652001849
1.18462,-2.47345,1.51075,track,652001849
1.43239,-2.39335,2.54841,track,652001849
1.97886,-2.27037,2.93392,track,652001849
1.32414,-1.86742,-2.42885,track,652001849
1.1284,0.751795,-2.22833,track,652001849
2.23744,-2.09151,-2.53867,track,652001849
0.934139,0.38929,-0.595249,track,652001849
1.895,-1.23481,-0.246164,track,652001849
1.39811,0.639239,-0.23189,track,652001849
2.47566,1.20465,0.612312,track,652001849
8.31398,1.82007,2.35362,track,652001849
1.25945,-1.36576,-0.347017,track,652001849
1.08217,-1.66943,2.08201,track,652001849
1.28641,1.4219,2.67437,track,652001849
1.31291,2.42676,0.843362,track,652001849
1.24938,0.830321,-2.93535,track,652001849
1.85262,0.379401,-2.07285,track,652001849
1.16111,1.29185,1.6405,track,652001849
1.20846,0.0875292,-0.693391,track,652001849
0.885752,-0.958271,0.304062,track,652001849
1.235,0.225664,-1.72749,track,652001849
1.17159,1.60367,1.07101,track,652001849
1.01065,1.23244,3.10287,track,652001849
1.29941,0.660483,-0.871017,track,652001849
0.95061,0.899936,-0.0572056,track,652001849
0.832999,1.33646,1.20072,track,652001849
1.09656,1.85334,-0.715219,track,652001849
1.32999,0.202554,0.150524,track,652001849
1.02202,0.267419,0.964417,track,652001849
0.895952,-0.689984,1.405,track,652001849
1.3326,0.974037,2.63728,track,652001849
1.26213,2.41468,-1.90593,track,652001849
0.771597,0.222443,0.718093,track,652001849
0.850357,-0.0497413,1.26271,track,652001849
0.770226,0.511241,-2.15344,track,652001849
0.879688,0.496064,-2.19512,track,652001849
1.21428,-0.986427,-1.40214,track,652001849
1.15868,0.0973141,-0.950395,track,652001849
0.905495,1.21413,3.11384,track,652001849
1.26575,1.23785,3.09976,track,652001849
1.01498,1.56694,-2.19883,track,652001849
3.90446,2.46147,-0.397194,track,652001849
1.43067,2.36627,0.0091705,track,652001849
1.88489,2.40811,-0.034696,track,652001849
28.8197,2.38724,-0.141357,track,652001849
1.312,2.39637,-0.278163,track,652001849
1.61118,-2.13825,-2.91993,track,652001849
2.74277,-2.04774,-2.32746,track,652001849
1.39063,-2.31766,0.459898,track,652001849
2.09418,-2.09124,2.4438,track,652001849
1.60318,-0.04986,-1.5236,track,652001849
1.17032,-0.0684228,-0.710926,track,652001849
2.19048,0.418081,0.40473,track,652001849
0.979673,-0.384236,2.02123,track,652001849
1.01795,-0.232456,2.41814,track,652001849
0.916492,0.206695,-2.82675,track,652001849
1.06982,1.42896,-0.600656,track,652001849
1.15448,-1.53001,2.36989,track,652001849
1.81953,0.969718,-1.96689,tau,652038193
3.04186,2.01782,0.783942,tau,652038193
1.20353,-0.242527,-1.52783,tau,652038193
1.79711,1.11717,-0.0691688,tau,652038193
17.6199,1.65254,-2.21149,tau,652038193
32.7968,1.36759,2.8335,tau,652038193
3.45013,-4.06177,-2.69611,tau,652038193
66.9898,2.72056,0.0787065,tau,652038193
3.56901,4.35132,-0.581311,tau,652038193
4.11239,-2.92855,-2.45744,tau,652038193
3.66714,2.35765,-1.56889,tau,652038193
3.6738,-3.44679,1.75551,tau,652038193
5.9555,3.07828,3.05563,tau,652038193
3.79012,3.69912,0.316042,tau,652038193
3.21408,4.29174,-2.99244,tau,652038193
3.86048,4.75036,2.17289,tau,652038193
4.31867,-2.95272,-1.46571,tau,652038193
1.88561,0.439054,1.97606,tau,652038193
1.53016,0.388408,2.60755,tau,652038193
0.904677,0.372106,-0.914394,tau,652038193
1.46788,-1.82691,-0.160671,tau,652038193
1.40521,-1.11265,-0.843845,tau,652038193
0.755976,2.30876,-0.208061,tau,652038193
30.8738,1.36775,2.84287,photon,652038193
58.049,2.7305,0.0625963,photon,652038193
0.805358,1.43964,-2.29642,track,652038193
10.574,1.68939,-2.21327,track,652038193
1.95607,1.87049,-2.13105,track,652038193
2.40226,1.68131,-2.08911,track,652038193
1.81953,0.969718,-1.96689,track,652038193
1.20353,-0.242527,-1.52783,track,652038193
0.904677,0.372106,-0.914394,track,652038193
1.40521,-1.11265,-0.843845,track,652038193
1.46788,-1.82691,-0.160671,track,652038193
1.22181,1.7484,0.0331992,track,652038193
0.803575,-0.75864,0.508708,track,652038193
3.04186,2.01782,0.783941,track,652038193
1.30139,-1.33672,1.42691,track,652038193
0.840056,-1.75903,1.79585,track,652038193
1.53016,0.388408,2.60755,track,652038193
1.49921,1.37799,2.76903,track,652038193
3.55157,1.51896,2.81942,track,652038193
2.46007,1.2728,2.97659,track,652038193
1.29964,0.522569,2.92996,track,652038193
1.28167,2.27603,-0.991559,track,652038193
1.05115,-2.24503,0.105855,track,652038193
1.25739,-2.39397,0.871976,track,652038193
3.30781,1.35375,2.831,track,652038193
1.79711,1.11717,-0.0691688,track,652038193
0.935365,-0.523891,0.12417,track,652038193
1.24041,-1.1693,-0.886075,track,652038193
1.96487,2.29886,-1.63806,track,652038193
1.88561,0.439054,1.97606,track,652038193
5.79223,1.32278,2.74593,track,652038193
1.65215,1.36281,2.94934,track,652038193
0.997145,0.715559,2.8823,track,652038193
1.04246,1.973,-3.06664,track,652038193
0.897642,-1.13914,-1.44733,track,652038193
0.804024,1.3683,2.90034,track,652038193
1.06449,1.3734,-2.9151,track,652038193
45.1774,1.14917,1.99703,electron,652058695
1.69884,-0.217952,1.31377,tau,652058695
1.37348,2.01955,3.08596,tau,652058695
1.46512,0.373896,0.969278,tau,652058695
1.22667,0.0254604,-0.90022,tau,652058695
2.42536,-1.1687,-1.20744,tau,652058695
2.30447,0.786987,1.47322,tau,652058695
1.38361,-1.00603,1.00288,tau,652058695
1.04476,-1.25999,0.105817,tau,652058695
3.66243,1.59068,-0.986792,tau,652058695
55.9688,1.15553,2.00892,tau,652058695
3.04537,0.724945,-2.65907,tau,652058695
52.607,-0.492921,-1.21214,tau,652058695
4.39466,-2.19838,2.22925,tau,652058695
3.50241,-2.04819,-0.912801,tau,652058695
2.57394,-2.08191,1.25367,tau,652058695
4.05349,-2.68348,3.00312,tau,652058695
2.21943,1.48136,1.23144,tau,652058695
2.48211,0.438268,3.01664,tau,652058695
5.64357,-0.544895,2.43414,tau,652058695
3.19499,0.504239,-1.60514,tau,652058695
6.65516,0.391252,-0.35939,tau,652058695
5.24184,1.39186,-2.77133,tau,652058695
1.69038,1.72913,-0.316875,tau,652058695
8.79022,2.73456,1.67259,tau,652058695
3.11121,-3.00219,1.65965,tau,652058695
6.87026,2.72329,2.47672,tau,652058695
7.20463,-4.32598,0.526057,tau,652058695
7.25958,3.8346,1.65765,tau,652058695
7.64175,3.89051,0.542219,tau,652058695
8.58699,-3.7353,2.25361,tau,652058695
10.0903,-3.08976,-0.376229,tau,652058695
11.1092,4.3883,-2.8986,tau,652058695
8.29067,-3.56149,0.458255,tau,652058695
10.587,2.38164,-0.641187,tau,652058695
4.95315,2.85489,-1.52487,tau,652058695
3.30144,3.33038,1.05416,tau,652058695
3.39865,4.52845,1.1197,tau,652058695
3.47627,3.26821,0.116017,tau,652058695
3.47863,-2.83329,-2.56045,tau,652058695
3.55279,1.32503,-1.74518,tau,652058695
3.56542,-3.45709,-0.904933,tau,652058695
3.922,2.15109,1.40025,tau,652058695
4.22277,-4.50604,1.49688,tau,652058695
4.45739,-3.51534,-1.56058,tau,652058695
4.5578,2.56975,-0.100972,tau,652058695
4.55948,3.90933,-0.602438,tau,652058695
4.70697,2.73287,-2.94536,tau,652058695
6.85474,4.20792,-2.04254,tau,652058695
5.44888,3.93138,2.55861,tau,652058695
5.5115,-3.41443,2.93623,tau,652058695
5.68476,-4.17834,-0.39222,tau,652058695
5.82804,4.53818,-0.191095,tau,652058695
6.03914,-2.76026,0.676006,tau,652058695
6.1035,2.73002,0.755415,tau,652058695
6.163,1.36122,2.75651,tau,652058695
6.16962,-4.30907,-2.48813,tau,652058695
6.32197,-2.83093,-1.44108,tau,652058695
6.46595,3.21272,-1.07453,tau,652058695
6.811,-3.69881,1.11129,tau,652058695
11.3269,3.43586,-2.89168,tau,652058695
11.1252,2.98692,-2.15504,tau,652058695
3.20504,1.34418,0.630676,tau,652058695
0.626393,0.249201,1.89249,tau,652058695
0.767158,-1.12779,2.95444,tau,652058695
4.62002,1.91535,-1.44081,tau,652058695
2.34023,0.102519,-2.25732,tau,652058695
2.36067,-1.03359,1.57139,tau,652058695
0.879147,-1.71717,-2.0005,tau,652058695
0.940671,1.98845,2.15115,tau,652058695
1.49675,-0.749278,-2.61944,tau,652058695
3.63055,0.452284,0.212,tau,652058695
45.2425,1.14891,1.99151,photon,652058695
42.4256,-0.493941,-1.2057,photon,652058695
1.26326,1.29105,-2.94473,track,652058695
0.998461,-0.397289,-3.01924,track,652058695
0.804481,-0.867508,-2.91924,track,652058695
0.780912,-1.34885,-2.82565,track,652058695
3.24169,1.31652,-2.82603,track,652058695
1.90015,0.668008,-2.77015,track,652058695
1.27065,0.747726,-2.74419,track,652058695
1.00566,-0.255383,-2.67583,track,652058695
1.49675,-0.749278,-2.61944,track,652058695
3.04537,0.724945,-2.65907,track,652058695
1.31269,1.51588,-2.59611,track,652058695
1.66226,0.870599,-2.63759,track,652058695
0.855113,0.284978,-2.57563,track,652058695
0.886916,-0.917542,-2.54834,track,652058695
3.53112,0.523915,-2.47512,track,652058695
1.61309,0.824169,-2.26274,track,652058695
0.857215,1.65259,-2.29222,track,652058695
2.09589,-0.791994,-2.1211,track,652058695
0.879147,-1.71717,-2.0005,track,652058695
1.11676,0.409783,-1.90783,track,652058695
0.974381,1.35137,-1.92805,track,652058695
1.20999,0.629716,-1.81252,track,652058695
1.02094,-0.0971336,-1.78751,track,652058695
0.942046,1.31145,-1.70538,track,652058695
2.18174,1.9662,-1.47388,track,652058695
1.70193,-0.484394,-1.37998,track,652058695
13.9403,-0.494227,-1.22783,track,652058695
2.15413,-0.419461,-1.18185,track,652058695
2.42536,-1.1687,-1.20744,track,652058695
7.86151,-0.516426,-1.16193,track,652058695
3.66243,1.59068,-0.986792,track,652058695
1.22667,0.0254604,-0.90022,track,652058695
0.904906,1.90006,-0.817317,track,652058695
0.83995,-0.116093,-0.682411,track,652058695
1.31477,1.53565,-0.551617,track,652058695
0.78501,1.15708,-0.59649,track,652058695
1.73144,1.82616,-0.477627,track,652058695
0.871798,1.49539,-0.263007,track,652058695
3.3031,0.437702,-0.246553,track,652058695
1.09204,1.76436,-0.203973,track,652058695
0.945444,1.60939,-0.176073,track,652058695
2.23807,0.0196031,-0.137904,track,652058695
1.15408,1.05582,-0.0124589,track,652058695
1.01834,-0.662149,0.196416,track,652058695
0.969529,0.554657,0.407796,track,652058695
1.34569,1.29257,0.489124,track,652058695
0.776204,-1.65476,0.517374,track,652058695
3.20504,1.34418,0.630676,track,652058695
2.5055,1.86146,0.711603,track,652058695
1.13889,-0.370184,0.687414,track,652058695
0.766191,-0.823173,0.770549,track,652058695
1.46512,0.373896,0.969278,track,652058695
1.38361,-1.00603,1.00288,track,652058695
1.47014,-2.19711,1.09355,track,652058695
1.08025,-0.0111934,1.25278,track,652058695
1.13679,1.61948,1.29214,track,652058695
1.41725,-0.374408,1.34102,track,652058695
1.69884,-0.217952,1.31377,track,652058695
2.30447,0.786987,1.47322,track,652058695
1.4013,2.09187,1.48813,track,652058695
0.896363,0.480167,1.65702,track,652058695
1.12779,-0.91914,1.64687,track,652058695
0.857934,1.69795,1.7907,track,652058695
39.0736,1.149,1.99717,track,652058695
3.98868,1.34012,2.24965,track,652058695
2.28678,0.953129,2.3075,track,652058695
2.39606,-0.6035,2.35046,track,652058695
0.943746,1.38394,2.85548,track,652058695
0.767158,-1.12779,2.95444,track,652058695
1.06506,0.484155,2.86808,track,652058695
0.764846,0.696227,3.04654,track,652058695
0.844333,-0.531512,2.95371,track,652058695
2.74904,2.23491,-0.349378,track,652058695
1.78294,2.09008,1.91663,track,652058695
0.940671,1.98845,2.15115,track,652058695
1.00317,2.52021,2.39723,track,652058695
1.45756,-2.46278,1.99548,track,652058695
1.18319,-2.0685,2.06823,track,652058695
2.76899,-2.11684,2.34291,track,652058695
1.35784,0.432186,-1.30834,track,652058695
8.92119,1.18057,2.00569,track,652058695
1.28795,0.276747,-2.18342,track,652058695
2.37789,-0.702732,-1.03298,track,652058695
1.37348,2.01955,3.08596,track,652058695
1.04476,-1.25999,0.105817,track,652058695
0.993021,0.881351,0.913887,track,652058695
2.12443,-0.473073,-2.35289,track,652058695
2.47436,0.757498,-2.63832,track,652058695
0.96073,-1.36586,-2.21256,track,652058695
2.36995,0.318061,0.232444,track,652058695
1.39795,0.28451,0.866409,track,652058695
0.987246,1.76356,-0.937791,track,652058695
0.824026,1.49751,-1.63474,track,652058695
1.28913,0.701983,2.89253,track,652058695
1.05782,0.374422,-2.502,track,652058695
2.62314,1.76423,-0.152189,track,652058695
0.774543,0.0257319,-0.191042,track,652058695
1.21264,2.10792,2.25129,track,652058695
1.56925,1.27126,-1.33781,track,652058695
2.24664,0.803796,-2.54616,track,652058695
1.88355,0.65927,-0.275196,track,652058695
0.88415,0.730967,2.42817,track,652058695
2.47377,1.60763,-0.154154,track,652058695
1.47558,2.10752,1.4708,track,652058695
0.893353,1.86849,1.91439,track,652058695
1.85497,1.90311,1.87685,track,652058695
1.72576,2.37419,-0.862609,track,652058695
1.17195,2.12783,-0.0763717,track,652058695
1.13899,-2.1071,1.39778,track,652058695
1.21885,-0.794274,-2.60373,track,652058695
0.765139,0.917405,-0.626331,track,652058695
0.934345,0.816369,-1.66183,track,652058695
0.938747,0.138768,0.311402,track,652058695
0.974764,0.885756,0.919231,track,652058695
0.934081,-0.212526,1.51723,track,652058695
1.33723,1.55219,-2.61363,track,652058695
0.786869,1.50976,-0.259404,track,652058695
0.794819,1.65869,2.23994,track,652058695
1.06605,1.30518,2.62421,track,652058695
19.21,0.130149,1.3078,electron,652099539
0.786527,0.588072,-2.83024,tau,652099539
1.05861,1.45873,-0.0532377,tau,652099539
0.662544,0.726158,-0.336154,tau,652099539
4.41044,-1.00408,0.156186,tau,652099539
2.78272,-0.917771,-0.905445,tau,652099539
56.549,-1.46633,-1.42825,tau,652099539
51.3876,-0.0697158,1.38096,tau,652099539
4.99006,-3.48677,-2.70139,tau,652099539
5.73012,-4.7154,-2.97616,tau,652099539
4.25862,4.36931,-2.9498,tau,652099539
4.24237,-3.30264,-0.267288,tau,652099539
4.61899,3.25056,-1.16755,tau,652099539
3.0988,-3.99568,0.633317,tau,652099539
3.2155,0.546951,2.54269,tau,652099539
3.23885,2.99934,1.27855,tau,652099539
3.78387,-4.5662,1.11566,tau,652099539
7.62381,-2.75514,0.0857256,tau,652099539
4.69528,-4.12903,-2.17763,tau,652099539
7.74058,-1.96263,-2.12263,tau,652099539
8.16529,-3.48637,-1.72784,tau,652099539
11.0913,1.99131,1.02621,tau,652099539
3.54423,-0.252245,3.10257,tau,652099539
3.62085,-2.93791,1.42658,tau,652099539
3.74069,-2.79844,-1.32961,tau,652099539
4.96147,-4.12828,2.26,tau,652099539
3.74962,2.83069,0.224606,tau,652099539
31.5434,-2.92916,-2.1392,tau,652099539
1.02366,-0.731277,-1.99665,tau,652099539
1.90311,1.16311,-1.7558,tau,652099539
1.69312,1.40004,-2.69764,tau,652099539
1.15302,0.551904,-1.03499,tau,652099539
1.14164,-1.85055,0.908765,tau,652099539
1.31025,-0.122065,-0.158027,tau,652099539
1.41668,-1.51658,3.04897,tau,652099539
1.69895,-2.2251,2.36723,tau,652099539
1.70852,-0.725528,-3.02493,tau,652099539
0.576153,-0.787715,1.42369,tau,652099539
48.1502,-1.44754,-1.45948,photon,652099539
26.0714,0.145821,1.29868,photon,652099539
21.1289,-0.270388,1.38598,photon,652099539
1.70852,-0.725528,-3.02493,track,652099539
0.931803,-0.372955,-2.8432,track,652099539
0.786527,0.588072,-2.83024,track,652099539
1.3299,-0.795915,-2.72706,track,652099539
1.07092,-0.0414685,-2.61674,track,652099539
1.47588,-1.60888,-2.14253,track,652099539
1.02366,-0.731277,-1.99665,track,652099539
1.90311,1.16311,-1.7558,track,652099539
1.21281,0.840549,-1.58342,track,652099539
1.10251,-2.07949,-1.45494,track,652099539
0.899933,-1.854,-1.16787,track,652099539
5.82961,-1.71141,-1.21384,track,652099539
1.00968,-0.675,-1.05371,track,652099539
1.15302,0.551904,-1.03499,track,652099539
0.847371,0.95586,-0.455645,track,652099539
1.31025,-0.122065,-0.158027,track,652099539
1.40031,1.57341,0.93157,track,652099539
0.768332,-0.121425,1.19378,track,652099539
1.33614,-0.717104,1.19289,track,652099539
2.50557,-0.315729,1.21794,track,652099539
4.24193,-0.442875,1.33902,track,652099539
4.76908,-0.173812,1.38705,track,652099539
0.80751,0.366843,1.35298,track,652099539
1.26155,-0.277598,1.46468,track,652099539
9.05429,-0.046757,1.53843,track,652099539
0.85154,-1.62542,2.09083,track,652099539
1.69895,-2.2251,2.36723,track,652099539
0.859592,-0.0405524,2.47582,track,652099539
1.41668,-1.51658,3.04897,track,652099539
1.07032,2.20953,1.08814,track,652099539
1.103,-2.26052,-1.99106,track,652099539
1.12105,-2.20827,2.58785,track,652099539
4.5445,0.155169,1.25101,track,652099539
18.8302,0.130233,1.30802,track,652099539
1.25222,-1.51621,-0.957342,track,652099539
2.99855,-0.196239,1.41211,track,652099539
1.05861,1.45873,-0.0532377,track,652099539
1.08754,-1.43265,-1.02854,track,652099539
1.04229,-1.60733,-1.85745,track,652099539
1.14164,-1.85055,0.908765,track,652099539
1.14931,2.01736,0.786632,track,652099539
1.03405,-1.28904,-1.58682,track,652099539
6.23381,0.167512,1.28527,track,652099539
1.81503,-2.47891,-0.153432,track,652099539
1.00815,0.716006,-1.56635,track,652099539
1.34821,1.58687,1.00644,track,652099539
1.96575,-1.39252,-1.70269,tau,652163381
1.33781,-0.705699,0.121341,tau,652163381
1.74258,0.0876302,-1.48257,tau,652163381
0.908778,0.715259,0.69694,tau,652163381
14.6124,-0.639651,1.22713,tau,652163381
3.95019,2.08339,0.192283,tau,652163381
23.1753,0.635144,-1.84781,tau,652163381
5.54564,-3.05714,-2.86754,tau,652163381
5.7373,-2.79124,-0.569595,tau,652163381
5.42025,-3.96696,2.17118,tau,652163381
6.05765,1.61933,1.17315,tau,652163381
6.2623,3.71674,2.00439,tau,652163381
16.079,-0.108174,-2.31663,tau,652163381
13.5395,0.144056,2.63788,tau,652163381
6.31585,3.61094,0.780776,tau,652163381
12.4821,-3.82797,0.908383,tau,652163381
6.42004,-3.98337,-1.36501,tau,652163381
11.7576,3.22208,-2.8497,tau,652163381
8.82522,3.38527,-2.13473,tau,652163381
6.77086,-3.14579,-1.4097,tau,652163381
6.79733,-2.08761,-0.899035,tau,652163381
7.00723,2.92086,0.207704,tau,652163381
7.54235,-4.55994,1.26327,tau,652163381
8.28078,4.05746,-1.50119,tau,652163381
3.55949,4.49993,0.694829,tau,652163381
4.024,-4.6013,2.18467,tau,652163381
3.98575,3.40442,1.44454,tau,652163381
4.29557,-3.61923,1.56919,tau,652163381
4.44197,-4.19958,0.304321,tau,652163381
3.94602,2.63745,-2.14372,tau,652163381
3.8749,4.12435,-0.72442,tau,652163381
3.79607,-0.330572,-3.04254,tau,652163381
3.67544,-4.28846,-0.618209,tau,652163381
3.60431,3.94582,-3.00821,tau,652163381
3.58388,3.19853,2.7158,tau,652163381
3.43758,1.20862,0.201158,tau,652163381
4.55951,-4.18753,-2.18632,tau,652163381
4.62461,-0.663692,-2.16213,tau,652163381
5.07078,4.09166,-0.0955652,tau,652163381
3.05779,-3.48302,-2.25131,tau,652163381
3.13862,-4.86561,-1.39252,tau,652163381
3.15562,-3.80885,2.82297,tau,652163381
3.16098,2.92745,-1.43584,tau,652163381
5.10271,2.91687,-0.719068,tau,652163381
3.40044,2.34598,2.44856,tau,652163381
4.86126,4.3118,-2.14067,tau,652163381
3.39682,-3.06461,0.915987,tau,652163381
1.39276,2.58143,1.18393,tau,652163381
2.11106,2.41661,-2.85806,tau,652163381
0.897827,-2.35254,-2.14612,tau,652163381
1.38774,0.515631,-0.697288,tau,652163381
0.732502,1.99165,-1.54935,tau,652163381
1.62484,-2.02048,1.22984,tau,652163381
1.64308,-1.71301,-3.11849,tau,652163381
0.713634,-1.83593,-2.69573,tau,652163381
1.1273,-1.72771,0.903096,tau,652163381
1.67711,1.57451,-2.6673,tau,652163381
1.09468,2.33749,-0.657192,tau,652163381
1.79596,1.88134,-2.07715,tau,652163381
3.15795,0.666149,1.48649,tau,652163381
0.886747,-1.3106,2.27878,tau,652163381
2.02391,0.995461,-1.20347,tau,652163381
3.56961,-0.0450753,0.533581,tau,652163381
1.06441,-0.0434779,1.77877,tau,652163381
2.49423,0.479156,-2.75448,tau,652163381
3.56431,-1.07089,-0.0248767,tau,652163381
38.3853,0.605573,-1.89011,photon,652163381
19.0413,-0.910587,1.29395,photon,652163381
6.9224,-0.780593,1.20171,muon,652163381
0.91066,-1.49194,-3.07912,track,652163381
1.25881,-0.252431,-3.04845,track,652163381
0.986991,0.432072,-2.96547,track,652163381
1.31331,-0.927458,-2.92446,track,652163381
1.56094,1.09252,-2.89513,track,652163381
2.49423,0.479156,-2.75448,track,652163381
1.67711,1.57451,-2.6673,track,652163381
1.21431,0.488192,-2.59407,track,652163381
1.16533,1.75433,-2.55532,track,652163381
1.73699,1.44797,-2.36209,track,652163381
1.6315,-1.57142,-2.27085,track,652163381
1.01126,1.47526,-2.22663,track,652163381
0.782858,0.690723,-2.17694,track,652163381
0.970276,0.916366,-2.05845,track,652163381
1.06238,2.00688,-2.03657,track,652163381
1.18086,0.443335,-2.00314,track,652163381
3.46337,0.586674,-1.72566,track,652163381
0.937356,0.32442,-1.75471,track,652163381
0.881115,-1.0421,-1.59767,track,652163381
1.74258,0.0876302,-1.48257,track,652163381
1.00916,0.386296,-1.46248,track,652163381
0.963629,0.913067,-1.13393,track,652163381
0.976724,0.906353,-0.859853,track,652163381
1.38773,0.515631,-0.697288,track,652163381
1.18951,0.983966,-0.63602,track,652163381
2.44956,-1.02176,-0.209664,track,652163381
1.33781,-0.705699,0.121341,track,652163381
1.07993,1.1673,0.280075,track,652163381
1.03153,-1.46287,0.218226,track,652163381
2.07985,2.02486,0.302421,track,652163381
1.69937,-0.138707,0.498417,track,652163381
3.56961,-0.0450753,0.533581,track,652163381
0.908778,0.715259,0.69694,track,652163381
1.30581,1.39152,0.922783,track,652163381
1.1273,-1.72771,0.903096,track,652163381
2.41865,-0.915015,1.05782,track,652163381
0.82963,-0.119889,1.12285,track,652163381
4.99099,-0.604209,1.18931,track,652163381
551.643,-0.815767,1.18316,track,652163381
1.56269,0.347587,1.16558,track,652163381
0.999251,-1.03224,1.19811,track,652163381
3.77372,-0.708995,1.24225,track,652163381
5.8532,-0.623353,1.24962,track,652163381
0.963489,1.55681,1.25317,track,652163381
3.55736,-0.663113,1.28527,track,652163381
3.15795,0.666149,1.48649,track,652163381
1.06441,-0.0434779,1.77877,track,652163381
0.886747,-1.3106,2.27878,track,652163381
1.68745,-1.09257,2.48992,track,652163381
0.782319,-1.00024,2.441,track,652163381
0.868492,1.05855,2.82124,track,652163381
0.829726,-0.117032,2.71981,track,652163381
0.971781,-1.90312,2.86106,track,652163381
1.31312,-1.28986,2.90562,track,652163381
1.14915,1.75153,-2.28958,track,652163381
1.01693,1.91898,-0.97875,track,652163381
1.09468,2.33749,-0.657192,track,652163381
1.39276,2.58143,1.18393,track,652163381
1.23536,-2.0459,-2.27397,track,652163381
1.62484,-2.02048,1.22984,track,652163381
1.07366,-2.18323,1.77981,track,652163381
0.959571,-1.90908,1.97486,track,652163381
1.2472,0.565057,-2.08192,track,652163381
4.5789,-0.571205,1.15041,track,652163381
5.80163,0.718929,-1.72335,track,652163381
1.20419,0.490596,-1.52937,track,652163381
0.985945,-1.13589,0.868546,track,652163381
9.36375,-0.566771,1.20298,track,652163381
0.915893,-0.00106084,0.0706598,track,652163381
1.64308,-1.71301,-3.11849,track,652163381
2.60813,2.36528,2.46434,track,652163381
0.783339,0.741648,-1.83414,track,652163381
1.54745,0.13911,-1.74484,track,652163381
0.926516,-0.577879,2.13564,track,652163381
1.96575,-1.39252,-1.70269,track,652163381
1.19088,1.77882,1.21625,track,652163381
1.49799,0.311898,2.6746,track,652163381
1.79596,1.88134,-2.07715,track,652163381
3.56431,-1.07089,-0.0248767,track,652163381
0.847729,0.89612,-0.220976,track,652163381
1.23952,-1.58006,-2.35703,track,652163381
0.854286,-0.160707,-0.541358,track,652163381
