pt,eta,phi,charge,pos_x,pos_y,pos_z,particle_type,event_id
1.00937,-2.09786,-1.17289,-1.0,0.000649341,0.000583554,-0.0916303,track,119671113
1.10994,0.869895,2.16971,1.0,0.000490402,0.000461041,-0.0922394,track,119671113
1.78637,-0.837329,-1.27758,1.0,0.000501064,0.000545189,-0.0921011,track,119671113
1.96023,1.35581,1.84653,-1.0,0.000668978,0.000596577,-0.0925623,track,119671113
1.24153,-2.20463,0.671884,-1.0,0.000928383,0.000322286,-0.0964546,track,119671113
1.30455,-2.24563,3.04991,1.0,0.000684306,0.000401746,-0.0919825,track,119671113
1.64908,1.67978,-2.06379,-1.0,0.00078142,0.000564984,0.0201012,track,119671113
0.929371,-0.290651,-1.1009,1.0,0.000449166,0.000466984,0.0169436,track,119671113
1.46689,1.28065,-1.23203,-1.0,0.000669583,0.000585538,0.0202221,track,119671113
1.00617,-2.29837,-2.67908,-1.0,0.000871626,0.000284981,0.0169345,track,119671113
3.81144,0.719813,-0.111118,-1.0,0.000721403,0.00069292,-0.00778152,track,119671113
0.775253,0.869453,1.23272,-1.0,0.000672049,0.000616245,-0.00790995,track,119671113
0.77326,-1.11391,0.495624,-1.0,0.000684295,0.000652356,-0.00834502,track,119671113
2.27985,-2.0169,1.58852,1.0,0.000599183,0.000601088,-0.0205728,track,119671113
2.11312,-0.317304,-0.593638,-1.0,0.000740813,0.000651645,-0.0367225,track,119671113
2.6918,-1.5782,-0.31578,-1.0,0.000674153,0.000492935,-0.0200403,track,119671113
0.930599,-0.0570446,1.26048,-1.0,0.000654179,0.000620928,-0.0201282,track,119671113
0.97596,1.67132,-0.970833,1.0,0.00174589,0.00131171,-0.0234512,track,119671113
1.84282,0.31103,1.43795,-1.0,0.000449454,0.0006379,-0.0227846,track,119671113
1.07527,0.86624,-2.76842,-1.0,0.000903494,0.000114118,0.00513843,track,119671113
1.06732,0.894077,-2.69323,-1.0,-0.000569165,0.00326358,-0.0163164,track,119671113
1.27498,1.81977,-2.56415,-1.0,-0.00387265,0.00764472,0.0134741,track,119671113
0.795227,0.0566624,-2.46397,1.0,0.004239,-0.00377997,0.0092969,track,119671113
1.21848,0.482965,-1.96272,1.0,0.00438044,-0.000914129,-0.0349301,track,119671113
0.949473,-0.950138,-1.65414,1.0,0.000767238,0.000596763,0.0202333,track,119671113
1.47825,-1.25838,0.412363,1.0,0.000623989,0.000807142,0.0201013,track,119671113
1.00158,0.518223,1.10972,-1.0,-0.00128385,0.00159361,0.0230098,track,119671113
0.79905,-1.36562,1.38853,-1.0,0.000444038,0.000651023,0.0201944,track,119671113
0.809086,1.21563,2.79803,1.0,0.00133056,0.00232348,0.0231635,track,119671113
1.11212,-0.870821,3.00122,-1.0,0.000434466,-0.00135482,-0.0110483,track,119671113
1.14768,2.3525,1.16202,-1.0,0.000498223,0.000694552,0.0196805,track,119671113
1.07551,2.19539,1.4757,1.0,-0.00307213,0.000962146,-0.0229704,track,119671113
0.776713,0.0892846,0.665186,1.0,0.000827287,0.000456816,0.0197255,track,119671113
1.09238,-2.43228,-1.00771,1.0,0.000759099,0.000634013,-0.0207731,track,119671113
2.02449,-0.430688,0.263085,1.0,0.0023247,-0.00541749,-0.0979631,track,119671113
1.15907,-1.2491,0.332766,1.0,0.00397018,-0.00883347,-0.0210633,track,119671113
1.5653,-1.16846,1.74942,-1.0,0.0033337,0.00107696,-0.0302566,track,119671113
1.13983,-0.53168,1.84931,-1.0,0.000674028,0.00058976,0.0201888,track,119671113
1.16785,0.495497,-1.1991,1.0,0.000869107,0.0006664,-0.0374758,track,119671113
1.32331,0.545401,-1.4401,-1.0,0.0050889,0.0011766,0.0101806,track,119671113
1.42696,-0.351291,-0.473358,-1.0,0.0146361,0.027812,-0.105839,track,119671113
2.08377,-0.902915,0.00278551,1.0,0.000709202,0.002265,0.0171351,track,119671113
1.36537,-1.49271,1.21107,1.0,0.000617947,0.00063737,0.0203225,track,119671113
0.818949,0.928201,1.33916,1.0,0.00312147,3.38409e-05,0.010678,track,119671113
1.08302,-0.638986,1.44432,1.0,0.0150105,-0.00121593,-0.0334283,track,119671113
1.52217,-1.3625,2.2674,1.0,0.000674305,0.00057304,-0.0200279,track,119671113
2.43847,0.296904,2.0944,-1.0,-0.00216792,-0.00106033,-0.00403991,track,119671113
0.886163,1.3666,3.00135,1.0,0.00151799,0.00631083,-0.00326729,track,119671113
1.26317,0.560312,2.60788,-1.0,0.000154583,-0.00032345,-0.0852564,track,119671113
1.62099,1.81063,1.99674,-1.0,0.00394563,0.00206962,0.00480099,track,119671113
3.88599,2.30397,1.71167,-1.0,0.0267744,0.00431486,-0.0830315,track,119671113
1.10407,2.21205,-2.80695,1.0,-0.00499015,0.0170342,0.0656315,track,119671113
0.958829,2.33473,1.02294,-1.0,-0.0263495,0.0170956,0.133811,track,119671113
0.789049,-1.62099,-0.208556,1.0,0.0012482,0.00314515,-0.02067,track,119671113
2.30475,-1.88546,1.63225,-1.0,0.000798471,0.000612047,-0.0923822,track,119671113
1.07319,-1.92983,-2.35626,1.0,0.00116987,0.000140694,-0.072452,track,119671113
2.66068,-2.09802,3.06022,-1.0,0.00176301,0.0137086,-0.157617,track,119671113
0.761085,-0.994043,-2.69719,-1.0,-0.00223346,0.00679035,0.0240857,track,119671113
2.11029,0.72767,-1.7689,1.0,-0.013595,0.00347441,0.0336022,track,119671113
0.909196,-0.253847,-2.43327,-1.0,0.0125577,-0.0132237,0.0244146,track,119671113
0.942809,-0.900955,-2.07812,-1.0,-0.0121979,0.00777341,-0.282557,track,119671113
0.984692,0.789575,-0.801178,1.0,-0.00659013,-0.00645492,-0.127647,track,119671113
0.811649,-0.260753,-1.36861,-1.0,0.0589885,0.0125499,-0.00478563,track,119671113
1.51035,1.15035,-0.463299,-1.0,0.0363107,0.071884,-0.0979855,track,119671113
1.45706,-0.438502,0.264391,1.0,0.00871178,-0.0289871,-0.115871,track,119671113
3.94444,0.726808,-0.108221,-1.0,0.000693365,0.000445128,-0.0160421,track,119671113
25.6068,-0.530899,0.0578919,1.0,0.000307069,0.00742735,-0.100873,track,119671113
1.81793,-0.86903,-0.127851,-1.0,0.000967214,0.00260507,-0.0231493,track,119671113
1.73233,0.528761,0.0413632,-1.0,0.000959037,-0.00534863,0.00534966,track,119671113
1.28719,-0.58201,0.604462,1.0,0.000716256,0.000597976,0.0198456,track,119671113
1.03425,0.0998243,0.220324,-1.0,-0.0030393,0.0173684,0.0422241,track,119671113
0.723092,0.469419,1.38139,1.0,0.0397113,-0.00688194,0.382548,track,119671113
0.786941,0.935325,1.61353,1.0,-0.0118663,6.63422e-05,-0.0702893,track,119671113
0.863203,1.15076,1.62522,-1.0,-0.00697295,0.000184157,-0.036105,track,119671113
1.99162,1.48179,2.87356,1.0,0.0573085,0.206757,-0.269185,track,119671113
0.880163,1.42376,-1.10526,1.0,-0.151421,-0.0758245,0.282703,track,119671113
0.896035,1.6941,3.08126,1.0,0.000751627,0.00129303,-0.0223017,track,119671113
1.45678,1.74337,-2.2727,-1.0,-0.0906796,0.0779267,0.0810774,track,119671113
1.53161,-1.52261,-1.38661,1.0,-0.0203391,-0.00332345,-0.00538721,track,119671113
0.922702,-1.46616,0.214904,-1.0,0.00978378,-0.0409746,0.0262847,track,119671113
1.4564,-1.60643,1.67281,1.0,-0.00895789,-0.000387909,0.0414975,track,119671113
0.837689,-1.45229,-0.573395,-1.0,-0.0045968,-0.00756287,-0.288786,track,119671113
11.9388,-0.396583,-2.91338,-1.0,0.000710747,0.000573,-0.092318,muon,119671113
25.6068,-0.530899,0.0578919,1.0,0.000307069,0.00742735,-0.100873,muon,119671113
1.22089,1.72512,2.13908,1.0,0.000673894,0.000587662,-0.0930332,muon,119671113
1.44858,2.15197,1.7111,1.0,0.000440169,0.000565802,-0.037918,muon,119671113
1.52217,-1.3625,2.2674,1.0,0.000674305,0.00057304,-0.0200279,muon,119671113
1.62099,1.81063,1.99674,-1.0,0.00394563,0.00206962,0.00480099,muon,119671113
2.92768,-2.15288,3.0348,1.0,0.000685748,0.000542407,-0.0265424,electron,21437999
23.1748,2.2779,1.46468,-1.0,0.000475796,0.000661149,-0.027221,electron,21437999
22.6012,2.26996,1.49969,0.0,0.00069495,0.000636673,-0.0263884,photon,21437999
0.924925,-1.38481,-2.97837,1.0,0.000701944,0.000610539,-0.0262667,track,21437999
0.790552,0.441735,-2.96461,1.0,0.000692612,0.000677764,0.00194046,track,21437999
1.15812,-1.64632,-3.02949,-1.0,0.000656094,0.00104026,0.0228757,track,21437999
1.58253,2.2773,-3.02027,-1.0,0.0006965,0.00058988,-0.105983,track,21437999
0.885528,-0.662978,-2.90349,1.0,0.000688672,0.000680877,-0.0069041,track,21437999
1.04354,1.39712,-2.8652,1.0,0.000709377,0.000632224,0.108143,track,21437999
0.796077,1.26428,-2.7976,1.0,7.038e-05,0.0023882,-0.0365836,track,21437999
0.961843,-0.738012,-2.80403,1.0,0.000737851,0.000533932,0.0228066,track,21437999
1.14493,-0.955203,-2.82646,-1.0,0.000697561,0.000638597,-0.0264463,track,21437999
0.920446,1.92072,-2.55429,1.0,0.000662281,0.000693741,-0.010438,track,21437999
1.36174,1.86045,-2.52154,1.0,0.000745189,0.000576188,0.0219284,track,21437999
1.513,0.834963,-2.57304,-1.0,0.000722223,0.000605031,0.0226962,track,21437999
1.22815,1.00657,-2.5619,-1.0,0.000640597,0.000727032,-0.0191317,track,21437999
1.13067,0.999749,-2.51363,-1.0,0.000747383,0.000574263,0.0227324,track,21437999
0.781201,-0.925946,-2.40466,1.0,0.000751872,0.000580438,-0.0117558,track,21437999
1.33817,-0.931537,-2.42318,1.0,0.000736963,0.000594475,-0.0276247,track,21437999
0.791397,-0.737483,-2.49948,-1.0,0.000687138,0.000653431,-0.0264285,track,21437999
1.3352,0.675684,-2.45116,-1.0,0.000135662,0.0013227,0.025055,track,21437999
1.43286,0.115863,-2.41802,-1.0,0.000728415,0.000604671,-0.0264335,track,21437999
1.88311,1.3685,-2.34831,1.0,0.0006924,0.000646436,0.0226227,track,21437999
1.05625,1.29147,-2.39109,-1.0,0.000867691,0.000456502,-0.0412296,track,21437999
0.99728,1.5109,-2.26109,1.0,0.000499387,0.000803193,-0.041244,track,21437999
2.02169,-0.0902553,-2.27694,1.0,0.00161929,-0.000145195,0.0246885,track,21437999
1.24788,0.370906,-2.20884,1.0,0.00069181,0.000644364,-0.0018965,track,21437999
1.24602,1.08755,-2.20316,1.0,0.000710456,0.000630308,-0.0304154,track,21437999
1.27634,-1.14426,-2.16509,1.0,0.000670159,0.00065844,-0.0116688,track,21437999
0.835164,0.661268,-2.23343,-1.0,0.000713589,0.00062727,-0.0264854,track,21437999
3.21666,-0.0104914,-2.18164,-1.0,0.000711679,0.000630355,0.02264,track,21437999
2.27967,0.798734,-2.14781,1.0,0.000869752,0.000527417,-0.106329,track,21437999
2.31351,1.81166,-2.1785,-1.0,0.000610479,0.00070049,-0.0192946,track,21437999
2.22971,-0.0586668,-2.15671,-1.0,0.000775731,0.00058822,0.0226864,track,21437999
1.39656,0.877553,-1.96155,1.0,0.000580961,0.000689412,-0.106168,track,21437999
0.802478,-1.47796,-2.04554,-1.0,0.000893468,0.000539152,-0.0106181,track,21437999
1.0255,0.426382,-1.9641,-1.0,0.000681829,0.000646222,-0.0105876,track,21437999
0.817812,1.52941,-1.94544,-1.0,0.000810405,0.000595084,-0.000751308,track,21437999
1.0291,0.492506,-1.83745,1.0,0.000706844,0.000638254,-0.0513638,track,21437999
0.772226,1.20283,-1.91801,-1.0,0.000761135,0.000614338,0.0933262,track,21437999
1.07377,-0.833001,-1.856,-1.0,0.000690957,0.000641514,-0.0104624,track,21437999
1.03382,-0.0678376,-1.75025,-1.0,0.000880338,0.000606641,-0.0188433,track,21437999
1.85566,0.21829,-1.641,-1.0,0.000744008,0.000634493,0.0228248,track,21437999
0.906272,-0.595962,-1.53897,1.0,0.000721192,0.000640033,-0.0105112,track,21437999
1.08706,1.75295,-1.61271,-1.0,0.000603956,0.000648194,-0.106583,track,21437999
0.801464,0.184794,-1.59432,-1.0,0.00075404,0.000636252,0.0227067,track,21437999
2.1673,0.124701,-1.5484,-1.0,0.000564759,0.000634423,0.0228148,track,21437999
3.49239,1.04078,-1.48114,1.0,0.000773372,0.00064549,-0.00187422,track,21437999
1.65239,1.13537,-1.45031,1.0,0.000759218,0.000649347,-0.0514834,track,21437999
0.792535,0.530059,-1.49048,-1.0,0.000708399,0.000638041,0.0227671,track,21437999
1.47663,-0.251896,-1.43027,-1.0,0.000776851,0.000650491,-0.0119048,track,21437999
0.826416,-0.820199,-1.03576,1.0,0.000678645,0.000623919,0.0229468,track,21437999
1.61057,-1.47371,-0.96597,1.0,0.000699953,0.00063922,-0.00110748,track,21437999
1.62147,0.984194,-0.915555,1.0,0.000689126,0.000644036,-0.106459,track,21437999
1.5247,-0.579782,-0.845166,1.0,0.000536677,0.000495767,-0.0105297,track,21437999
1.50312,-1.64372,-0.834057,1.0,0.000807382,0.000733596,0.0224553,track,21437999
1.88515,0.720287,-0.794544,-1.0,0.000491438,0.000441839,-0.0510627,track,21437999
1.10468,0.0382138,-0.73303,-1.0,0.000643506,0.000581321,-0.03033,track,21437999
1.02422,-1.16381,-0.647136,1.0,0.00052278,0.00040829,-0.0191215,track,21437999
1.58987,-0.753529,-0.700074,-1.0,0.000734454,0.000684576,-0.0263924,track,21437999
0.767515,-0.394165,-0.718974,-1.0,0.000906119,0.000876772,-0.0119964,track,21437999
1.05308,1.51464,-0.608398,1.0,0.000521867,0.000393266,-0.0512446,track,21437999
1.23542,-0.626842,-0.577243,1.0,0.000751652,0.000713083,0.0300943,track,21437999
1.08093,-0.389256,-0.536248,1.0,0.000706577,0.000652937,-0.0105906,track,21437999
1.36872,1.54121,-0.501544,1.0,2.54766e-05,-0.000589056,-0.00639148,track,21437999
0.957355,-2.01718,-0.471495,-1.0,0.000781535,0.000787711,0.051848,track,21437999
2.3917,-1.62565,-0.322844,1.0,0.000717097,0.000708106,-0.0510786,track,21437999
0.902712,1.51974,-0.35394,-1.0,0.000686546,0.000596924,0.0230828,track,21437999
0.81702,0.351278,-0.353095,-1.0,0.000705944,0.000656915,-0.00176242,track,21437999
1.58006,-0.162958,-0.222467,-1.0,0.000699404,0.000643375,-0.0105459,track,21437999
1.38521,0.238011,-0.20954,-1.0,0.000693843,0.000601408,0.0229516,track,21437999
0.776792,-0.202111,-0.199757,-1.0,0.000685259,0.000578266,-0.0190739,track,21437999
1.34503,-1.33463,0.0640992,1.0,0.000709871,0.000490685,0.0109231,track,21437999
1.02619,1.83191,0.0137533,-1.0,0.000699178,0.000554613,-0.0159343,track,21437999
0.90803,0.952159,0.0554455,-1.0,0.000711276,0.000506213,0.0512495,track,21437999
0.877121,-0.914458,0.167501,-1.0,0.000685302,0.000723279,0.00192608,track,21437999
0.784899,-0.389375,0.269312,1.0,0.000699625,0.00063618,-0.00686689,track,21437999
1.47805,-1.81608,0.264038,1.0,0.000691095,0.000662238,-0.0263673,track,21437999
1.37929,-0.198087,0.275113,1.0,0.000672537,0.000740072,0.0227228,track,21437999
1.15176,1.09697,0.219157,-1.0,0.00068157,0.00072683,0.0225579,track,21437999
1.05866,-1.60324,0.328709,1.0,0.00081976,0.000280195,-0.0263662,track,21437999
0.800561,0.121484,0.358624,1.0,0.000693193,0.000657412,0.0108379,track,21437999
1.29789,-0.464793,0.332281,-1.0,0.000692701,0.000636236,-0.106251,track,21437999
1.29385,1.79747,0.373824,-1.0,0.000739978,0.000535329,-0.000738481,track,21437999
1.03789,1.57283,0.455964,1.0,0.000680775,0.000675298,-0.0113435,track,21437999
1.03145,1.02989,0.481565,-1.0,0.000579634,0.000868249,0.0028758,track,21437999
0.939493,-0.688631,0.568207,1.0,0.000708556,0.000622794,-0.0190485,track,21437999
1.5253,1.65848,0.558699,-1.0,0.000741587,0.000573403,0.0229354,track,21437999
1.39222,-1.87761,0.657038,1.0,0.000700039,0.000636316,-0.0262035,track,21437999
1.30982,-0.911423,0.666656,1.0,0.00060576,0.000756671,-0.019043,track,21437999
1.3357,-1.0447,0.612081,-1.0,0.000641477,0.000725125,0.0514509,track,21437999
1.25331,-1.70086,0.653863,-1.0,0.000672803,0.000677565,0.0641341,track,21437999
1.19429,-1.88744,0.730585,1.0,0.000557942,0.000795528,-0.0266796,track,21437999
0.784533,0.682181,0.777398,1.0,0.000811631,0.000524794,0.00132254,track,21437999
1.1685,-0.87912,0.738204,-1.0,0.000731004,0.00060318,-0.0190345,track,21437999
2.60444,-1.11211,0.78243,-1.0,0.000679511,0.00065807,-0.0196587,track,21437999
1.3941,0.593572,0.775277,-1.0,0.000699007,0.000640028,0.0228168,track,21437999
1.24809,1.52578,0.844426,1.0,0.000862103,0.000494255,-0.00114718,track,21437999
0.970609,2.18664,0.772743,-1.0,0.000613049,0.000726246,-0.0266227,track,21437999
0.844623,-1.87206,0.888374,1.0,0.000719336,0.000624661,0.112585,track,21437999
1.92538,0.175932,0.891983,1.0,0.000731282,0.000613024,-0.00104535,track,21437999
1.04205,0.453788,0.849724,-1.0,0.000708464,0.000631361,0.0227315,track,21437999
1.35782,-1.96359,0.87412,-1.0,0.000712728,0.000628089,0.0231167,track,21437999
1.37309,-1.19632,0.884936,-1.0,0.000701532,0.000636995,-0.00111128,track,21437999
1.27623,1.16458,0.963271,1.0,0.000729867,0.000617765,0.0227468,track,21437999
0.76874,-1.41518,0.909067,-1.0,0.000876909,0.000500149,-0.018992,track,21437999
0.828868,0.611123,1.04519,1.0,0.00079265,0.000584409,0.113107,track,21437999
1.13983,0.933054,1.00758,-1.0,0.000585721,0.000710634,0.0512273,track,21437999
1.08026,0.461241,1.14945,1.0,0.00123528,0.000398214,0.0278339,track,21437999
1.2573,0.401133,1.11551,-1.0,0.00074009,0.00061995,-0.106286,track,21437999
2.9166,1.21572,1.15201,-1.0,0.000750997,0.000614213,0.108369,track,21437999
1.14207,0.595159,1.24499,1.0,0.000631436,0.000661147,0.0227928,track,21437999
1.12077,-0.284412,1.25673,-1.0,0.000729981,0.000627512,0.0511177,track,21437999
2.55408,1.53414,1.34108,1.0,0.000736516,0.000626426,0.108296,track,21437999
1.17553,-0.704321,1.31372,-1.0,0.000739127,0.000629884,-0.051316,track,21437999
1.36841,-0.80636,1.39668,1.0,0.000768,0.000628662,-0.051334,track,21437999
1.74578,-0.869444,1.51516,1.0,0.000696289,0.00064146,-0.0512978,track,21437999
0.76422,-1.42446,1.45791,-1.0,0.00065457,0.00063967,0.0934243,track,21437999
1.21609,-0.195645,1.65601,1.0,0.000703978,0.000645767,-0.106342,track,21437999
1.70602,0.629948,1.60974,-1.0,0.000930092,0.000648128,-0.00676145,track,21437999
0.829476,0.167535,1.68107,1.0,0.000679945,0.000643452,-0.106178,track,21437999
0.906094,1.13883,1.67884,1.0,0.000465072,0.000616595,-0.0512643,track,21437999
0.793039,0.508753,1.68284,-1.0,0.000682908,0.000638114,-0.0191457,track,21437999
1.30445,1.4654,1.71639,-1.0,0.000855507,0.000660099,0.0226875,track,21437999
1.33005,-0.234279,1.87278,1.0,0.000618619,0.000614547,-0.0119057,track,21437999
1.42636,0.0203679,1.83254,-1.0,0.00071378,0.000650968,-0.106241,track,21437999
0.818307,-1.66799,1.8482,-1.0,0.00101002,0.000718,0.113146,track,21437999
1.42685,2.02733,1.95823,1.0,0.000829427,0.000692659,-0.00923931,track,21437999
0.881975,0.4844,1.8982,-1.0,0.00063486,0.00061484,0.0229172,track,21437999
1.31993,1.28976,1.98907,1.0,0.000714386,0.000647891,-0.0264403,track,21437999
0.951173,0.927304,2.0005,1.0,0.000680338,0.000627796,0.0226976,track,21437999
3.34742,0.824513,1.98553,1.0,0.000701946,0.000640485,-0.00686639,track,21437999
0.803422,0.0859921,2.06356,1.0,0.000443977,0.00050357,-0.019416,track,21437999
1.09458,-1.89402,2.07089,1.0,0.000548852,0.00055754,-0.0101491,track,21437999
1.41624,0.603596,2.13229,-1.0,0.000576579,0.000573306,-0.106252,track,21437999
3.13717,0.838589,2.19924,-1.0,0.000715806,0.000650853,-0.00186872,track,21437999
0.921766,-1.61911,2.19321,-1.0,0.000892017,0.000778407,-0.0126939,track,21437999
0.906052,1.45078,2.21956,-1.0,0.000696271,0.000633503,0.0229306,track,21437999
0.976199,-1.79689,2.24803,-1.0,0.000875176,0.000781964,-0.0153148,track,21437999
1.42237,1.94199,2.33711,1.0,0.000656189,0.000599812,-0.0191591,track,21437999
4.32822,0.17143,2.31559,-1.0,0.000708939,0.000644341,0.0228254,track,21437999
2.62134,0.956093,2.35505,-1.0,0.000666662,0.000607045,-0.00701824,track,21437999
1.29596,1.30568,2.35201,-1.0,0.00074527,0.000685697,-0.0104484,track,21437999
0.957306,1.98862,2.49898,1.0,0.000747636,0.000704931,-0.0103064,track,21437999
1.08041,-1.62828,2.43895,-1.0,0.000669048,0.000604521,-0.0103576,track,21437999
1.3175,1.67855,2.58676,1.0,0.000623185,0.000505565,0.0505012,track,21437999
1.18801,-0.583244,2.62416,-1.0,0.000686399,0.000618075,-0.0105351,track,21437999
1.33757,-1.1436,2.64396,-1.0,0.000649017,0.000546576,-0.00295939,track,21437999
1.51954,1.7652,2.66215,-1.0,0.000763924,0.000757619,0.0225232,track,21437999
0.81151,1.42716,2.75012,1.0,0.000727228,0.000707893,-0.00670292,track,21437999
0.781563,-0.940816,2.79514,1.0,0.000627833,0.000472847,-0.106362,track,21437999
1.07579,0.614656,2.75434,-1.0,0.000732876,0.000723795,-0.0111123,track,21437999
1.43551,-1.96589,2.84782,1.0,0.000662091,0.0005189,-0.0103234,track,21437999
0.901405,-1.86824,2.93544,1.0,0.000688435,0.000592093,-0.0122979,track,21437999
1.14822,-0.887966,2.93784,1.0,0.000695007,0.000632401,-0.0306744,track,21437999
1.48953,1.35958,2.95354,1.0,0.000910098,0.00177569,-0.0573837,track,21437999
0.747957,-1.31314,3.01752,-1.0,0.000686359,0.000534363,-0.000705059,track,21437999
2.52973,0.560931,3.10969,-1.0,0.000699332,0.000655375,-0.00689326,track,21437999
0.951622,2.08824,-2.87455,-1.0,0.000670271,0.00074269,-0.0100403,track,21437999
1.3292,2.1248,-1.8728,1.0,0.000661907,0.000651821,-0.0518896,track,21437999
3.26125,2.32704,-1.73861,1.0,0.000725996,0.000634966,-0.018918,track,21437999
1.27333,2.35195,-1.17585,1.0,0.000917586,0.000730288,-0.00761368,track,21437999
1.10322,2.35641,-0.747756,-1.0,0.000467206,0.00038981,-0.00938316,track,21437999
1.75339,2.05165,0.833301,-1.0,0.000686658,0.000652877,0.0932755,track,21437999
1.79424,2.27157,1.28758,1.0,0.000628114,0.000659749,-0.0103969,track,21437999
